z,F_mean,F_std,F_count,CI_lower,CI_upper
-9.75,0.0,0.0,4,0.0,0.0
-9.25,0.0,0.0,4,0.0,0.0
-8.75,0.0,0.0,4,0.0,0.0
-8.25,0.0,0.0,4,0.0,0.0
-7.75,0.0,0.0,4,0.0,0.0
-7.25,0.0,0.0,4,0.0,0.0
-6.75,0.0,0.0,4,0.0,0.0
-6.25,0.0,0.0,4,0.0,0.0
-5.75,0.0,0.0,4,0.0,0.0
-5.25,0.0,0.0,4,0.0,0.0
-4.75,0.0,0.0,4,0.0,0.0
-4.25,0.0,0.0,4,0.0,0.0
-3.75,0.0,0.0,4,0.0,0.0
-3.25,0.0,0.0,4,0.0,0.0
-2.75,0.0,0.0,4,0.0,0.0
-2.25,0.0,0.0,4,0.0,0.0
-1.75,0.0,0.0,4,0.0,0.0
-1.25,0.0,0.0,4,0.0,0.0
-0.75,0.0,0.0,4,0.0,0.0
-0.25,0.0,0.0,4,0.0,0.0
0.25,0.0,0.0,4,0.0,0.0
0.75,0.34548065765048386,0.0012062011669718739,4,0.3435613224268543,0.34739999287411344
1.25,0.28685625356506517,0.008265436804533602,4,0.2737040991549909,0.30000840797513945
1.75,0.4627737468592154,0.01331984993213604,4,0.44157889325748184,0.48396860046094897
2.25,0.4232307800197022,0.014195005094176054,4,0.40064335926197625,0.4458182007774282
2.75,0.4412826831345677,0.014523152868861917,4,0.41817310604027363,0.46439226022886176
3.25,0.43944132997546753,0.01589135422533363,4,0.4141546392052793,0.4647280207456558
3.75,0.4363637978418212,0.016583980014153135,4,0.4099749848803464,0.46275261080329605
4.25,0.43933800755371444,0.014155443050880373,4,0.4168135388352464,0.46186247627218247
4.75,0.4379837458114504,0.015591346292702313,4,0.41317443460964143,0.46279305701325935
5.25,0.43825312212530676,0.013407261213251644,4,0.4169191776692599,0.4595870665813536
5.75,0.4366110336367305,0.013581641258323777,4,0.41499961161560606,0.4582224556578549
6.25,0.43823836177934206,0.01517441756140289,4,0.4140924772277784,0.4623842463309057
6.75,0.43790994408162676,0.01378379769067513,4,0.4159768460648893,0.4598430420983642
7.25,0.4378472126112766,0.012339233569819728,4,0.41821273846912044,0.4574816867534328
7.75,0.4393121769482762,0.013093256108537066,4,0.418477884684899,0.46014646921165336
8.25,0.43858891999600436,0.011901056213811772,4,0.4196516838076916,0.45752615618431713
8.75,0.4401018554573893,0.010920877313873707,4,0.4227243026283892,0.45747940828638933
9.25,0.4359025370304234,0.013580871251865835,4,0.4142923402614026,0.45751273379944424
9.75,0.437249418599705,0.012017661668064209,4,0.41812663711286135,0.45637220008654866
10.25,0.43786566304373253,0.009449980336508039,4,0.42282863554026806,0.452902690547197
10.75,0.43440067182851205,0.011438410244584965,4,0.4161996086179095,0.4526017350391146
11.25,0.43477337056412146,0.008817290059527194,4,0.4207430944778405,0.44880364665040245
11.75,0.4344855438178093,0.009786306028833564,4,0.41891334708588807,0.4500577405497305
12.25,0.4345851761530712,0.008962033276289761,4,0.4203245813090897,0.4488457709970527
12.75,0.4323010126150291,0.007080177582689316,4,0.42103487012063606,0.4435671551094222
13.25,0.4331792531999306,0.009149172396735666,4,0.41862087825473054,0.4477376281451307
13.75,0.4309947219971505,0.007698191423388252,4,0.41874518157078405,0.44324426242351694
14.25,0.43135266038679515,0.010059334603551622,4,0.41534601426544965,0.44735930650814065
14.75,0.42872531880507314,0.00855171845311696,4,0.4151176264075965,0.4423330112025498
15.25,0.42703894927860264,0.005953557077422516,4,0.4175655114164315,0.4365123871407738
15.75,0.42627510137492786,0.008796731752928647,4,0.41227753814208556,0.44027266460777015
16.25,0.4254116211359912,0.0056886454413743875,4,0.41635971680250417,0.4344635254694782
16.75,0.4243857770914423,0.005006512296159888,4,0.41641929881180517,0.43235225537107946
17.25,0.4242123430263568,0.002631898411123689,4,0.42002440533917473,0.42840028071353886
17.75,0.4210167281249926,0.004351348989022125,4,0.41409276086843466,0.4279406953815505
18.25,0.42028240091324726,0.003922113526752729,4,0.41404144306218743,0.4265233587643071
18.75,0.41910526332256004,0.004186529567566251,4,0.41244356054542775,0.42576696609969233
19.25,0.4169576329846917,0.004462371005983841,4,0.4098570049242912,0.42405826104509214
19.75,0.41683955021697383,0.003812905262236106,4,0.41077236708487275,0.4229067333490749
20.25,0.41500188714436487,0.0018271853672766048,4,0.41209442748378544,0.4179093468049443
20.75,0.41559230098295413,0.0026958011825036275,4,0.4113026797264343,0.41988192223947396
21.25,0.41148154463177666,0.0016821830393359178,4,0.40880481603260344,0.4141582732309499
21.75,0.40963281129969414,0.0030890733539157226,4,0.4047174062587336,0.4145482163406547
22.25,0.4090350172881225,0.002835763644017111,4,0.4045226845223417,0.41354735005390336
22.75,0.4061899606034207,0.00368478864404425,4,0.4003266396004247,0.41205328160641674
23.25,0.4055294351214991,0.005403125061288412,4,0.39693185742735604,0.4141270128156421
23.75,0.40206075381978734,0.0037547096972286374,4,0.3960861728181072,0.4080353348214675
24.25,0.4005884093098055,0.0031447158694890907,4,0.3955844646097933,0.4055923540098177
24.75,0.3971861495649351,0.0037987177739528537,4,0.39114154189266814,0.40323075723720203
25.25,0.3962045865582805,0.005263527781282563,4,0.3878291392881286,0.4045800338284324
25.75,0.39354772428462903,0.0032135208834419573,4,0.3884342954533972,0.39866115311586087
