z,F_mean,F_std,F_count,CI_lower,CI_upper
-9.75,0.0,0.0,4,0.0,0.0
-9.25,0.0,0.0,4,0.0,0.0
-8.75,0.0,0.0,4,0.0,0.0
-8.25,0.0,0.0,4,0.0,0.0
-7.75,0.0,0.0,4,0.0,0.0
-7.25,0.0,0.0,4,0.0,0.0
-6.75,0.0,0.0,4,0.0,0.0
-6.25,0.0,0.0,4,0.0,0.0
-5.75,0.0,0.0,4,0.0,0.0
-5.25,0.0,0.0,4,0.0,0.0
-4.75,0.0,0.0,4,0.0,0.0
-4.25,0.0,0.0,4,0.0,0.0
-3.75,0.0,0.0,4,0.0,0.0
-3.25,0.0,0.0,4,0.0,0.0
-2.75,0.0,0.0,4,0.0,0.0
-2.25,0.0,0.0,4,0.0,0.0
-1.75,0.0,0.0,4,0.0,0.0
-1.25,0.0,0.0,4,0.0,0.0
-0.75,0.0,0.0,4,0.0,0.0
-0.25,0.0,0.0,4,0.0,0.0
0.25,0.0,0.0,4,0.0,0.0
0.75,0.3458644266455669,0.0008278962131169706,4,0.34454705902327043,0.34718179426786333
1.25,0.2898157029309937,0.0024075017172907032,4,0.285984830458415,0.29364657540357236
1.75,0.46759299981669994,0.0034254392684819482,4,0.46214236154472194,0.47304363808867794
2.25,0.4298065141469897,0.002418325521290301,4,0.42595841858688727,0.4336546097070922
2.75,0.4468067426118681,0.003953024852750156,4,0.4405165979432023,0.4530968872805339
3.25,0.44266277548227,0.0023899912805689827,4,0.4388597660220158,0.4464657849425242
3.75,0.4394081191970469,0.004900827564603846,4,0.4316098089091425,0.4472064294849513
4.25,0.44367016909436285,0.0033245501749225685,4,0.4383800678839056,0.4489602703048201
4.75,0.4409395050908877,0.002125297618226422,4,0.43755768231451064,0.44432132786726475
5.25,0.440965335696326,0.002591102955376907,4,0.43684231268285084,0.4450883587098012
5.75,0.4387365234556517,0.004130682224862321,4,0.4321636862632434,0.4453093606480599
6.25,0.43807968806022113,0.00412893251876693,4,0.4315096350406622,0.44464974107978006
6.75,0.437489274221632,0.003766492087261014,4,0.43149594480813885,0.4434826036351251
7.25,0.4364302193986625,0.004107663553314585,4,0.42989401004936406,0.44296642874796094
7.75,0.43633058706340055,0.002444430943859556,4,0.43244095195049637,0.44022022217630474
8.25,0.43537854474867543,0.003179235985019258,4,0.4303196708415998,0.4404374186557511
8.75,0.4317290492088959,0.0058322654581893845,4,0.42244861337947,0.44100948503832177
9.25,0.4294891667087479,0.0031627693787897836,4,0.4244564948467501,0.4345218385707458
9.75,0.4274116480142121,0.006116038303173107,4,0.41767966626375697,0.43714362976466725
10.25,0.42861830629682884,0.00490041263080343,4,0.42082065626119447,0.4364159563324632
10.75,0.42381381368530907,0.006585805472478816,4,0.4133343275387035,0.4342932998319146
11.25,0.42289867223549577,0.004185436580807383,4,0.41623870864419976,0.42955863582679177
11.75,0.4209908975195543,0.005827880752154952,4,0.4117174387358879,0.43026435630322074
12.25,0.41813846066187016,0.009037434914329845,4,0.40375788498569215,0.43251903633804817
12.75,0.41676205840065905,0.004238256706837942,4,0.41001804620189775,0.42350607059942036
13.25,0.41278045507667294,0.006499308458044143,4,0.4024386049820703,0.4231223051712756
13.75,0.41214207011369836,0.006878198479540966,4,0.40119732144458486,0.42308681878281185
14.25,0.4100903820246008,0.0061423895895614655,4,0.4003164694971426,0.419864294552059
14.75,0.4089243146933871,0.006016108606827834,4,0.39935134338939304,0.4184972859973811
15.25,0.40599438601938803,0.004687571931686392,4,0.39853541303201323,0.41345335900676283
15.75,0.40148879041365404,0.004447177358793822,4,0.39441233883643545,0.40856524199087263
16.25,0.40074708302892637,0.004228633035745178,4,0.3940183842384213,0.40747578181943145
16.75,0.3965256240830134,0.0026179648829312363,4,0.39235985774848914,0.40069139041753765
17.25,0.3958318878226711,0.0011538509650656278,4,0.3939958534523602,0.39766792219298197
17.75,0.393972084231115,0.004300260305916741,4,0.38712941046995236,0.40081475799227767
18.25,0.3919941978718411,0.0027259492552668546,4,0.3876566043039329,0.3963317914397493
18.75,0.3863409853673493,0.002366919392458815,4,0.38257468842963116,0.3901072823050674
19.25,0.38431512788369004,0.004260109630982192,4,0.37753634280607745,0.39109391296130264
19.75,0.37994606547812976,0.004039573485948944,4,0.3735182026204885,0.386373928335771
20.25,0.37806781145411783,0.005568823457858173,4,0.3692065706349973,0.38692905227323837
20.75,0.37604564405694973,0.006053666084728661,4,0.36641291042456503,0.38567837768933444
21.25,0.3722448549710316,0.006124747709827875,4,0.3624990146110616,0.3819906953310016
21.75,0.3695215711405388,0.00782282902597871,4,0.35707370447524056,0.38196943780583703
22.25,0.364495673339548,0.009030970851870273,4,0.3501253834292158,0.37886596324988026
22.75,0.36237018352062683,0.005806933149365283,4,0.3531300570475117,0.37161030999374195
23.25,0.35677970248648516,0.006538388993077985,4,0.346375666539719,0.3671837384332513
23.75,0.3537612117366977,0.007635508563467329,4,0.3416114137283113,0.36591100974508417
24.25,0.3485840203895685,0.008969890093960538,4,0.33431092359540315,0.3628571171837338
24.75,0.3471006056201131,0.008682658769548653,4,0.333284557959516,0.36091665328071015
25.25,0.34276475399297346,0.006951135722397459,4,0.3317039458943368,0.3538255620916101
25.75,0.3396208003024858,0.008081906091547152,4,0.3267606842121365,0.35248091639283513
