z,F_mean,F_std,F_count,CI_lower,CI_upper
19.76,38.28093877176249,0.6985829474292813,2,32.004420011383864,44.55745753214112
20.01,35.985963865697876,2.1164454479462607,4,32.618226867621736,39.353700863774016
20.26,36.89156582936549,1.6765768794255465,4,34.22375788163907,39.55937377709191
20.51,35.29281303869102,0.9672279277350773,4,33.7537375661969,36.83188851118515
20.76,34.737430147526624,2.2185192306195614,4,31.20727098318297,38.267589311870275
21.01,33.894954941061506,1.383133244225173,4,31.694081299661388,36.09582858246163
21.26,34.07542643002945,1.9612739991455581,4,30.954601833914015,37.196251026144886
21.51,33.95653108989,0.9668402724129943,4,32.418072463519614,35.494989716260385
21.76,33.47138600245046,3.2526939263735137,4,28.29562411834648,38.647147886554436
22.01,34.248157109179026,4.756546498335922,4,26.67943019440805,41.81688402395
22.26,33.852431095071985,1.8552591774589948,4,30.900299737747435,36.80456245239653
22.51,31.953631323283744,1.9647726534103191,4,28.82723958749913,35.08002305906836
22.76,32.198486295424026,1.1861071981680424,4,30.31112506018355,34.0858475306645
23.01,31.16524023929281,1.2767225754870606,4,29.13368971767691,33.19679076090871
23.26,31.556001655788563,1.2658933000594217,4,29.541682927959457,33.57032038361767
23.51,31.738860771514677,2.342999859352631,4,28.010625148675512,35.46709639435384
23.76,31.164413585296664,3.056695929162921,4,26.30052825222567,36.02829891836765
24.01,28.743449468148686,1.8472633525737971,4,25.804041252505936,31.682857683791436
24.26,27.384290633829504,2.3818284889345245,4,23.594269996614265,31.174311271044743
24.51,29.161567985322115,2.0125970987924755,4,25.959076884783144,32.364059085861086
24.76,29.257396596016537,4.504525642049267,4,22.08969110271758,36.425102089315494
25.01,27.97287085048961,3.0675288911015497,4,23.09174785757018,32.85399384340904
25.26,28.463680985208256,2.2561902390631805,4,24.873578840045738,32.053783130370775
25.51,28.17464790431137,2.407214302937063,4,24.344232772106626,32.00506303651611
25.76,29.1245739608585,2.1659797698426746,4,25.678016802930358,32.57113111878664
26.01,28.080181549204966,1.1220481792096988,4,26.294752508066544,29.865610590343387
26.26,26.734042920118917,2.3155825839350337,4,23.0494343007066,30.418651539531233
26.51,27.149959417537993,3.0974239769852847,4,22.221266671810138,32.07865216326584
26.76,27.79195898588076,1.8801798505213214,4,24.800173276600013,30.78374469516151
27.01,28.375229926803364,2.805220304245844,4,23.911498430425574,32.83896142318115
27.26,27.340207908338463,2.5105379968160593,4,23.345381722216953,31.335034094459974
27.51,26.077950327644594,2.3666097955779315,4,22.312146027651327,29.84375462763786
27.76,26.922877488600797,2.9211126247828765,4,22.274735448571057,31.571019528630536
28.01,26.911822456009308,1.1706058691421561,4,25.049127294411544,28.77451761760707
28.26,26.865612762732994,2.040083587125962,4,23.61938452557295,30.111840999893037
28.51,26.054177855316276,0.7887965119823915,4,24.799026582726537,27.309329127906015
28.76,25.92696588660903,2.893012640638457,4,21.323537191938765,30.530394581279293
29.01,26.870827645051648,1.2648363836387617,4,24.858190707101507,28.88346458300179
29.26,25.456196470878062,2.2118006103765024,4,21.936728130618974,28.97566481113715
29.51,25.14084870561115,2.318988882181564,4,21.45081990556415,28.830877505658147
29.76,25.50718271781385,1.6013857537027347,4,22.95902063021079,28.05534480541691
30.01,24.489258439818194,1.973217439240713,4,21.349429165301153,27.629087714335235
30.26,24.13701807420501,0.13905973455941115,4,23.915743004973805,24.358293143436214
30.51,23.91799036772331,1.0719947054395849,4,22.21220757291806,25.623773162528558
30.76,23.985038492817733,2.2835528912483682,4,20.35139626198045,27.618680723655014
31.01,22.66546328062658,2.037165374298991,4,19.42387857128115,25.907047989972007
31.26,22.642481148629514,0.6890052358100304,4,21.54612006511694,23.738842232142087
31.51,23.532174981053956,2.0129606015678196,4,20.329105466482808,26.735244495625103
31.76,23.44307540959294,2.456166672799967,4,19.53476613308564,27.35138468610024
32.01,22.47923588197282,3.045022129905052,4,17.633926168560244,27.324545595385395
32.26,21.763723618549143,2.436858239853533,4,17.88613836758745,25.641308869510837
32.51,21.01062815320347,2.6042985093236077,4,16.866608068776355,25.154648237630585
32.76,22.030465554619013,1.3091165804302587,4,19.94736894233069,24.113562166907336
33.01,22.017898852534877,2.2084614432043064,4,18.50374387239073,25.532053832679026
33.26,20.563076870788105,3.337692302466325,4,15.252063602708265,25.874090138867945
33.51,20.048634767832834,2.2402314100256357,4,16.483926680923915,23.613342854741752
33.76,22.400943354170966,3.179655250254224,4,17.341402302546335,27.460484405795597
34.01,21.183553762466772,1.983026476455875,4,18.02811612082784,24.338991404105705
34.26,20.740168089289725,0.7269889811052008,4,19.583366390839416,21.896969787740034
34.51,19.92413018608642,0.9187197246406686,4,18.462242089449184,21.386018282723654
34.76,19.90182180662042,1.5478280474487216,4,17.43888198121115,22.364761632029687
35.01,19.221690820490956,2.2585426693317947,4,15.627845433820042,22.81553620716187
35.26,19.00945781649812,1.9888710288404852,4,15.844720187787964,22.174195445208277
35.51,19.119846812611854,2.89203420380676,4,14.517975029281585,23.72171859594212
35.76,18.50705778414948,2.646081830389539,4,14.296551111847977,22.717564456450987
36.01,19.429694378949137,3.1196245871526056,4,14.46567550832026,24.393713249578013
36.26,18.885535204430735,2.250745483110178,4,15.30409688100112,22.46697352786035
36.51,17.941359041093378,2.676280146296922,4,13.682800109349245,22.19991797283751
36.76,19.34955386928655,2.7193144609792372,4,15.02251773966183,23.67658999891127
37.01,17.588544284557592,1.075942709174952,4,15.876479334801909,19.300609234313274
