z,F_mean,F_std,F_count,CI_lower,CI_upper
26.25,0.28599646341261964,0.005496493349226415,4,0.27725031593698707,0.2947426108882522
26.75,0.2821144924238955,0.0062056913487571076,4,0.2722398526716022,0.2919891321761888
27.25,0.2805462056651429,0.004975898858755834,4,0.27262844019588506,0.2884639711344007
27.75,0.27600001910800587,0.006342489058642767,4,0.2659077036725141,0.28609233454349764
28.25,0.27300366887716554,0.006336589475146759,4,0.26292074099552354,0.28308659675880754
28.75,0.26909217719651196,0.007073192849220812,4,0.25783714897172905,0.2803472054212949
29.25,0.26617700886847767,0.006708165865579944,4,0.25550282003140323,0.2768511977055521
29.75,0.26327660088640814,0.007442653503088848,4,0.2514336783152001,0.2751195234576162
30.25,0.2600034941687291,0.006618310457582018,4,0.24947228533725105,0.27053470300020716
30.75,0.256162114131408,0.008783397051608056,4,0.24218576938404063,0.27013845887877536
31.25,0.25350525185775646,0.007250234008662248,4,0.24196851164109973,0.2650419920744132
31.75,0.2515605762769032,0.007393573051579728,4,0.2397957516564786,0.2633254008973278
32.25,0.24692582764397783,0.009128395913145614,4,0.23240051272049672,0.26145114256745894
32.75,0.2442283744189233,0.008459085247978483,4,0.23076808212216643,0.2576886667156802
33.25,0.2403722340356374,0.00978098383984816,4,0.22480850609405248,0.25593596197722235
33.75,0.23871907528758757,0.009277876477669218,4,0.22395590342896649,0.25348224714620865
34.25,0.23458248833097184,0.011196773200377971,4,0.21676592357964747,0.2523990530822962
34.75,0.2340326654437856,0.012539742817850707,4,0.21407913634384368,0.2539861945437275
35.25,0.23048280223926793,0.012164393858668346,4,0.2111265370934971,0.24983906738503875
35.75,0.22748645200842763,0.011611048937899066,4,0.20901068211198182,0.24596222190487343
36.25,0.2228738438944493,0.013223625267688095,4,0.20183210520664052,0.2439155825822581
36.75,0.2207704945944752,0.01651412942472439,4,0.19449282950812508,0.24704815968082533
37.25,0.21640512227540615,0.015391280125957321,4,0.19191416099018216,0.24089608356063014
37.75,0.21313201555772712,0.016807666290152103,4,0.1863872678149544,0.23987676330049984
38.25,0.21006924377004552,0.017669377463573634,4,0.18195332125723404,0.238185166282857
38.75,0.20719097630692307,0.017554178549728596,4,0.17925836097298106,0.23512359164086508
39.25,0.2057407723158883,0.01613634782169666,4,0.18006424206291816,0.23141730256885845
39.75,0.20094365987735086,0.015139517238931087,4,0.17685330952693903,0.22503401022776268
40.25,0.1976853135056366,0.015164888918011066,4,0.1735545911520513,0.22181603585922188
40.75,0.19327197006218216,0.01607418166219222,4,0.16769436004152632,0.218849580082838
41.25,0.1907664013346691,0.01719361050152037,4,0.163407530227139,0.2181252724421992
41.75,0.18748960453049893,0.018808339111414805,4,0.15756133987367116,0.2174178691873267
42.25,0.18361870380124834,0.018464451426692646,4,0.15423764119025896,0.21299976641223772
42.75,0.18047844019725195,0.017311972507500814,4,0.1529312287254126,0.20802565166909132
43.25,0.1766776511113338,0.0194335127347573,4,0.14575459571062227,0.20760070651204532
43.75,0.17391746641592917,0.020496529748892302,4,0.14130291373067352,0.20653201910118482
44.25,0.17065173987123253,0.022327225829508142,4,0.13512414119704974,0.2061793385454153
44.75,0.166640615855317,0.022965281268993814,4,0.13009772859315538,0.20318350311747863
45.25,0.1663638593684783,0.023575607288470184,4,0.12884980721346598,0.20387791152349063
45.75,0.1624080866499305,0.020429203990167767,4,0.12990066427072655,0.19491550902913446
46.25,0.1616885197841499,0.02020803445727975,4,0.12953302748633638,0.1938440120819634
46.75,0.15683605604824474,0.02037395991593189,4,0.12441653931901119,0.1892555727774783
47.25,0.15557035638176905,0.020395986752925886,4,0.12311579003953117,0.18802492272400695
47.75,0.15335999457355068,0.017984809748852967,4,0.12474214890531192,0.18197784024178942
48.25,0.15188026989058642,0.01806566805468598,4,0.12313376061402276,0.1806267791671501
48.75,0.1481459023615096,0.01677267836311684,4,0.12145682821829835,0.17483497650472085
49.25,0.14615325565627096,0.015637801726267945,4,0.12127002349300632,0.17103648781953562
49.75,0.14292442997648613,0.016052535066152805,4,0.1173812645206241,0.16846759543234816
50.25,0.13970667455617491,0.011837717710952534,4,0.12087022406006542,0.1585431250522844
50.75,0.13688744847691134,0.011784827589712823,4,0.11813515796626453,0.15563973898755815
51.25,0.13169918687030854,0.010193672746885143,4,0.11547877878500779,0.1479195949556093
51.75,0.12894638234788627,0.010028138928488858,4,0.11298937550696295,0.1449033891888096
52.25,0.12555150277599822,0.00926556347271258,4,0.11080792365594273,0.14029508189605372
52.75,0.12269537583182288,0.007699691239218986,4,0.11044344886378185,0.13494730279986392
53.25,0.11970271568747377,0.007659878895594393,4,0.10751413904236913,0.1318912923325784
53.75,0.11694991116505149,0.007539338275542705,4,0.10495314154540694,0.12894668078469604
54.25,0.11416389586420862,0.006981404392710018,4,0.10305492355657096,0.1252728681718463
54.75,0.11177640990441343,0.009097326824155533,4,0.09730053283466483,0.12625228697416202
55.25,0.1087652993276084,0.008650455824493725,4,0.095000493738766,0.12253010491645079
55.75,0.10544791157203517,0.009337922630905604,4,0.09058919288415726,0.12030663025991309
56.25,0.10084637371753045,0.009637156179334833,4,0.08551150767934468,0.11618123975571623
56.75,0.09870243346615332,0.010555405385440779,4,0.08190642803131651,0.11549843890099012
57.25,0.09499389654251478,0.010587784375703246,4,0.07814636890871315,0.1118414241763164
57.75,0.09295696879938198,0.008838135391412899,4,0.07889352313837994,0.10702041446038402
58.25,0.08913403919451673,0.008995849635401657,4,0.07481963497697834,0.10344844341205513
58.75,0.08685725582945705,0.009082515559264646,4,0.07240494678732275,0.10130956487159136
59.25,0.08359890945774275,0.009441395232128686,4,0.06857554277113455,0.09862227614435094
59.75,0.08144020886040094,0.009743091829857333,4,0.06593677556241356,0.09694364215838833
60.25,0.07724089043343507,0.009599446347881794,4,0.06196602915213961,0.09251575171473053
60.75,0.07547702909064975,0.008781934497587265,4,0.06150301159310225,0.08945104658819725
61.25,0.0716651697452581,0.009370044447919246,4,0.05675533807844314,0.08657500141207307
61.75,0.06843634406547325,0.009299943361996715,4,0.05363805886960357,0.08323462926134292
62.25,0.0661927714788342,0.010364275185667272,4,0.04970089684304611,0.0826846461146223
62.75,0.0641779842546485,0.010508067115007468,4,0.04745730457173121,0.0808986639375658
63.25,0.06236246170098665,0.01147669816463004,4,0.044100473865541875,0.08062444953643143
63.75,0.060148409806277045,0.011918995360692127,4,0.04118262843210958,0.0791141911804445
64.25,0.05872772650717175,0.012578692440303962,4,0.03871221986619554,0.07874323314814796
64.75,0.0568051914452656,0.010293896035296582,4,0.040425305743010634,0.07318507714752057
65.25,0.055506281000369306,0.009753841665781601,4,0.03998574231457213,0.07102681968616649
65.75,0.055004429237568445,0.009544535504053814,4,0.03981694336230318,0.07019191511283371
66.25,0.05367968818723387,0.010267242436874068,4,0.03734221430789003,0.07001716206657771
66.75,0.0514029048221742,0.010329525211554254,4,0.03496632514974846,0.06783948449459995
67.25,0.05024052757745168,0.010531775776525674,4,0.03348212212340847,0.06699893303149489
67.75,0.0487091416836109,0.010232146073628611,4,0.032427513950036777,0.06499076941718503
68.25,0.0470633631085434,0.010419887787054154,4,0.03048299641384985,0.06364372980323696
68.75,0.04585670482592667,0.011106068378792093,4,0.028184471686766032,0.06352893796508731
69.25,0.044373290056471254,0.010417712168899867,4,0.02779638525575611,0.0609501948571864
69.75,0.041923072626325976,0.009551440858946943,4,0.026724598790477554,0.0571215464621744
70.25,0.04020349232143487,0.009890712228566014,4,0.02446516202721998,0.05594182261564977
70.75,0.03858354435180565,0.00934206694243827,4,0.02371823113946519,0.053448857564146114
71.25,0.0371517907932268,0.009292557085730147,4,0.0223652588111643,0.0519383227752893
