z,F_mean,F_std,F_count,CI_lower,CI_upper
19.75,0.9245980612631652,0.4065832791253405,4,0.27763333404176527,1.5715627884845653
20.0,0.8978331821584423,0.3444005605054022,8,0.6099071081549268,1.1857592561619579
20.25,0.5503530781640668,0.3572719715693253,8,0.2516662352202154,0.849039921107918
20.5,0.6684426273636837,0.2632663528956066,8,0.4483464483818058,0.8885388063455615
20.75,0.7890344129934369,0.31671479320336127,8,0.5242542196857993,1.0538146063010745
21.0,0.4779518972263579,0.5496942433409748,8,0.018396009293889293,0.9375077851588265
21.25,0.6937491037912473,0.4322845788596557,8,0.33235015176668636,1.0551480558158084
21.5,0.6249568818153721,0.18636007027315357,8,0.46915596411063254,0.7807577995201117
21.75,0.836902633661525,0.34450148670859787,8,0.5488921832405973,1.1249130840824526
22.0,0.46583462367425676,0.34018799903722374,8,0.18143033919178964,0.7502389081567239
22.25,0.7863197760446213,0.3776766626417271,8,0.47057418446485105,1.1020653676243917
22.5,0.8801172451531485,0.3726667099682108,8,0.5685600788248126,1.1916744114814843
22.75,0.7284519365714832,0.46009346360179687,8,0.3438041750953029,1.1130996980476635
23.0,0.8285485680052763,0.36273393053025477,8,0.5252954130970051,1.1318017229135475
23.25,0.9171706204384695,0.2674193579922379,8,0.693602442308173,1.140738798568766
23.5,0.912306803898786,0.43880890835421976,8,0.5454533759171638,1.2791602318804083
23.75,0.4927677731729207,0.4131673190279649,8,0.14735125033188456,0.8381842960139568
24.0,0.5389066192299923,0.5902622283264749,8,0.04543504710128565,1.032378191358699
24.25,0.6907089624488968,0.36429568745941227,8,0.3861501460733497,0.995267778824444
24.5,0.6273017858408114,0.4994228851631277,8,0.20977380510376392,1.044829766577859
24.75,0.5581235214807219,0.4717794301676754,8,0.16370604746600187,0.9525409954954418
25.0,0.5803988776260331,0.4489037001935054,8,0.20510599246727113,0.9556917627847952
25.25,0.8032125392362123,0.2524587642176038,8,0.5921517305015132,1.0142733479709114
25.5,0.509800551918514,0.43978310057849557,8,0.14213267885570813,0.8774684249813199
25.75,0.5900948611852048,0.36527536972769936,8,0.28471700993682003,0.8954727124335896
26.0,0.5347547575878321,0.3884024608517479,8,0.21004217430330596,0.8594673408723582
26.25,0.6229350405668883,0.3514939664682354,8,0.32907873077283134,0.9167913503609453
26.5,0.5861737520137313,0.35898822793087626,8,0.2860520828447433,0.8862954211827194
26.75,0.8516365618591077,0.32554891124388796,8,0.5794708610454434,1.123802262672772
27.0,0.870232492445634,0.5869779468058918,8,0.3795066483806568,1.3609583365106113
27.25,0.5961430232502869,0.5270833067805677,8,0.1554903513399608,1.036795695160613
27.5,0.7043636096792698,0.3272430793776915,8,0.4307815488609874,0.9779456704975522
27.75,0.8596165890172007,0.2606866920165301,8,0.6416770605009405,1.077556117533461
28.0,0.5936654797940825,0.23145885794172658,8,0.4001610320582798,0.7871699275298851
28.25,0.6422646528439735,0.18251554399023365,8,0.48967783954551025,0.7948514661424367
28.5,0.7126302458234951,0.302016854298354,8,0.46013783694527893,0.9651226547017113
28.75,0.6870845595025404,0.3668886772413193,8,0.380357949419747,0.9938111695853339
29.0,0.6624798224695082,0.15128609123473694,8,0.5360014850456869,0.7889581598933295
29.25,0.7904422183332422,0.29774386342208004,8,0.541522119225524,1.0393623174409605
29.5,0.689042339903463,0.28423687656763413,8,0.451414364394239,0.926670315412687
29.75,0.7134981712622175,0.26755885363753823,8,0.4898133718539737,0.9371829706704613
30.0,0.5757166661035377,0.3425080318916496,8,0.28937278561590224,0.862060546591173
30.25,0.7405533475323205,0.2963989738466403,8,0.49275760424695153,0.9883490908176895
30.5,0.779044058326854,0.24907540789319524,8,0.5708118062646886,0.9872763103890193
30.75,0.7369074082134024,0.23579988937377025,8,0.539773767378959,0.9340410490478458
31.0,0.7127875590685853,0.344902627441741,8,0.424441746602232,1.0011333715349386
31.25,0.7857555216770916,0.3548253688962572,8,0.4891140897548404,1.0823969535993427
31.5,0.6724830500876404,0.34160629809353615,8,0.3868930379209684,0.9580730622543124
31.75,0.6520262581023275,0.41009953603713334,8,0.30917446602464627,0.9948780501800087
32.0,0.5906900172703943,0.33477415192202453,8,0.31081182224273834,0.8705682122980503
32.25,0.6471006655270057,0.3567674506006812,8,0.34883561266834173,0.9453657183856697
32.5,0.6579322706735221,0.19893780243483858,8,0.49161610573495895,0.8242484356120853
32.75,0.5919403079402497,0.3282424373064201,8,0.3175227629853536,0.8663578528951457
33.0,0.5797476760022928,0.1664944702414208,8,0.4405548155448097,0.718940536459776
33.25,0.6204731986620015,0.21759840099205385,8,0.4385563829194731,0.8023900144045298
33.5,0.5417290742899324,0.39395270895717244,8,0.2123763674690357,0.8710817811108291
33.75,0.4284627610512529,0.319567121061642,8,0.16129796197874546,0.6956275601237604
34.0,0.5880400446919888,0.33534427202021305,8,0.3076852173344056,0.868394872049572
34.25,0.5763042934312788,0.2223605708977001,8,0.39040620401527476,0.7622023828472828
