z,F_mean,F_std,F_count,CI_lower,CI_upper
32.47,337.1122306808125,17.95686432753538,8,322.0999164161267,352.1245449454983
32.72,328.451187021225,16.871776134677116,8,314.3460291875821,342.5563448548679
32.97,318.5361311817563,18.17630874554708,8,303.34035679247785,333.7319055710347
33.22,310.63152664113125,12.986761620069892,8,299.77432222253503,321.48873105972746
33.47,303.82498545038123,14.488437538100987,8,291.7123485468035,315.93762235395894
33.72,292.9915800484438,14.996283999816535,8,280.4543728778963,305.5287872189913
33.97,285.1754331995125,14.619596569501104,8,272.9531446016236,297.3977217974014
34.22,276.88052962403754,14.4173128941014,8,264.827354410887,288.9337048371881
34.47,267.9306383477938,17.550191199367788,8,253.25831132652067,282.6029653690669
34.72,262.17606721628124,14.636362719591213,8,249.93976176614186,274.41237266642065
34.97,253.8670261014125,13.510047413268477,8,242.5723438117107,265.1617083911143
35.22,245.02314461482501,15.236830695872401,8,232.2848353737459,257.7614538559041
35.47,237.49086974438126,16.90961373407881,8,223.35407888601426,251.62766060274825
35.72,230.956816068675,12.192610855410807,8,220.76353830426206,241.15009383308796
35.97,223.62446605326875,13.68905080576165,8,212.18013318239994,235.06879892413755
36.22,218.434256779775,10.96621832640211,8,209.2662688277437,227.60224473180634
36.47,210.51270035190626,11.093028144044622,8,201.23869673925776,219.78670396455476
36.72,205.1754715717625,11.336312096389436,8,195.69807748505696,214.65286565846804
36.97,199.49376052156876,9.300625034349526,8,191.71824340861951,207.269277634518
37.22,193.45722275195624,7.899074970454245,8,186.85343081513489,200.0610146887776
37.47,186.2684773875,9.338285303039651,8,178.4614755020116,194.07547927298842
37.72,183.4664206873125,9.321463744545238,8,175.67348197665984,191.25935939796517
37.97,174.97131964191877,9.730047743051802,8,166.83679616027152,183.10584312356602
38.22,172.8483963638625,12.194341142385307,8,162.65367204333842,183.04312068438657
38.47,168.10272627089375,9.914995205970198,8,159.8135828408444,176.39186970094312
38.72,161.60816265755625,10.7758648936043,8,152.59931415784794,170.61701115726456
38.97,156.4177256473375,9.931250001011758,8,148.11499286855658,164.72045842611843
39.22,152.48460111261875,10.052474373705765,8,144.08052222205419,160.8886800031833
39.47,148.51243378814374,11.738764576637072,8,138.69858100798942,158.32628656829806
39.72,144.007322757275,8.951678214418358,8,136.52353248632437,151.49111302822564
39.97,138.72973674436875,8.209416458044872,8,131.86649283107195,145.59298065766555
40.22,136.70380747669375,8.133104247434966,8,129.90436216804267,143.50325278534484
40.47,132.11315748697498,8.795503936874683,8,124.75993217947126,139.4663827944787
40.72,128.26775680643814,10.467828004858854,8,119.51643359035474,137.01908002252154
40.97,122.3852658335875,8.069443896613771,8,115.6390419101012,129.13148975707378
41.22,118.62510991524188,6.193184617694336,8,113.44747800333411,123.80274182714965
41.47,116.366329819425,6.870929584256026,8,110.62208893594243,122.11057070290758
41.72,113.33190086369812,8.736410753022177,8,106.0280786942208,120.63572303317545
41.97,110.2296121113,7.885605103118672,8,103.63708126538278,116.82214295721722
42.22,104.5164975009,6.217730186072228,8,99.31834498029502,109.71465002150498
42.47,103.39961113433125,7.117383139405016,8,97.4493299225341,109.3498923461284
42.72,97.788230078575,8.502118636818494,8,90.68028102001685,104.89617913713315
42.97,95.74285257821812,8.565443759097715,8,88.58196239256979,102.90374276386645
43.22,92.72693173251312,7.582609525492137,8,86.38771152865296,99.06615193637329
43.47,89.04566510361313,9.624020453050063,8,80.99978265467102,97.09154755255524
43.72,86.00716116149562,9.73484635393409,8,77.868625940756,94.14569638223523
